YEAR,FILED,TOLID,OFFICE,CANAL,AREA,VARITE,AGE,Y,TON
1397,11-20,1,1,11,24.06,CP57,P,NOT FOUND,NOT FOUND
1397,08-05,1,2,08,93.39,CP57,P,NOT FOUND,NOT FOUND
1397,08-11,1,2,08,91.95,CP57,P,NOT FOUND,NOT FOUND
1397,13-04,1,1,13,91.45,CP69,P,55.90,1288.94
1397,11-24,1,1,11,88.70,CP48,P,NOT FOUND,NOT FOUND
1397,10-03,1,2,10,46.81,CP70,R1,NOT FOUND,NOT FOUND
1397,10-09,1,2,10,117.90,CP48,R1,NOT FOUND,NOT FOUND
1397,10-15,1,2,10,22.37,CP70,P,NOT FOUND,NOT FOUND
1397,13-12,1,1,13,91.01,CP69,P,62.06,1416.73
1397,13-20,1,1,13,90.63,CP69,R1,NOT FOUND,NOT FOUND
1397,06-03,1,2,06,117.65,CP48,P,NOT FOUND,NOT FOUND
1397,13-26,1,1,13,60.70,CP69,P,58.06,1330.05
1397,06-08,1,2,06,82.33,CP48,P,NOT FOUND,NOT FOUND
1397,08-17,1,2,08,68.66,CP57,P,NOT FOUND,NOT FOUND
1397,06-09,1,2,06,117.04,CP48,P,NOT FOUND,NOT FOUND
1397,12-04,1,2,12,70.50,CP57,R1,NOT FOUND,NOT FOUND
1397,12-10,1,2,12,93.40,CP57,R1,NOT FOUND,NOT FOUND
1397,06-15,1,2,06,65.96,CP69,P,NOT FOUND,NOT FOUND
1397,12-20,1,2,12,90.83,CP57,R1,NOT FOUND,NOT FOUND
1397,08-27,1,2,08,58.36,CP69,P,NOT FOUND,NOT FOUND
1397,10-21,1,2,10,93.25,CP69,P,NOT FOUND,NOT FOUND
1397,10-25,1,2,10,70.02,CP69,P,58.00,1363.47
1397,12-17,1,2,12,46.10,CP69,R1,NOT FOUND,NOT FOUND
1397,12-23,1,2,12,84.56,CP69,P,49.80,834.70
1397,12-26,1,2,12,70.30,CP69,R1,NOT FOUND,NOT FOUND
1397,14-04,1,2,14,68.96,CP69,P,NOT FOUND,NOT FOUND
1397,14-05,1,2,14,94.10,CP57,R1,NOT FOUND,NOT FOUND
1397,14-06,1,2,14,94.10,CP69,R1,NOT FOUND,NOT FOUND
1397,14-13,1,2,14,115.30,CP73,R1,49.20,1161.09
1397,14-19,1,2,14,46.77,CP73,P,NOT FOUND,NOT FOUND
1397,14-20,1,2,14,69.40,CP69,R1,NOT FOUND,NOT FOUND
1397,14-23,1,2,14,46.90,CP69,R1,NOT FOUND,NOT FOUND
1397,14-24,1,2,14,70.00,CP69,R1,NOT FOUND,NOT FOUND
1397,15-04,2,3,15,71.32,CP57,P,NOT FOUND,NOT FOUND
1397,15-07,2,3,15,94.43,CP69,P,NOT FOUND,NOT FOUND
1397,15-11,2,3,15,70.57,CP69,P,80.21,1880.18
1397,15-12,2,3,15,93.49,CP57,P,NOT FOUND,NOT FOUND
1397,15-21,2,3,15,132.10,CP69,P,NOT FOUND,NOT FOUND
1397,15-24,2,3,15,132.71,CP57,P,NOT FOUND,NOT FOUND
1397,16-02,2,4,16,23.80,CP73,R1,NOT FOUND,NOT FOUND
1397,16-03,2,4,16,47.00,CP48,R1,NOT FOUND,NOT FOUND
1397,16-06,2,4,16,140.60,CP73,P,NOT FOUND,NOT FOUND
1397,16-07,2,4,16,70.20,CP48,R1,NOT FOUND,NOT FOUND
1397,16-12,2,4,16,91.71,CP73,R1,NOT FOUND,NOT FOUND
1397,17-20,2,3,17,45.96,CP69,P,NOT FOUND,NOT FOUND
1397,16-21,2,4,16,45.30,CP57,R1,NOT FOUND,NOT FOUND
1397,19-06,2,3,19,94.10,CP69,P,NOT FOUND,NOT FOUND
1397,17-04,2,3,17,118.00,CP48,P,NOT FOUND,NOT FOUND
1397,17-09,2,3,17,92.19,CP48,P,NOT FOUND,NOT FOUND
1397,17-14,2,3,17,46.86,CP48,P,NOT FOUND,NOT FOUND
1397,17-19,2,3,17,68.55,CP48,P,23.25,537.18
1397,19-14,2,3,19,116.33,CP69,P,NOT FOUND,NOT FOUND
1397,17-23,2,3,17,70.08,CP48,P,30.92,724.68
1397,17-24,2,3,17,93.12,CP48,P,39.30,900.45
1397,21-03,2,3,21,94.40,CP57,P,NOT FOUND,NOT FOUND
1397,21-13,2,3,21,100.99,CP57,P,NOT FOUND,NOT FOUND
1397,21-14,2,3,21,117.07,CP57,P,NOT FOUND,NOT FOUND
1397,18-03,2,4,18,94.01,CP57,P,NOT FOUND,NOT FOUND
1397,21-04,2,3,21,46.73,CP69,P,NOT FOUND,NOT FOUND
1397,16-18,2,4,16,45.40,CP69,R1,NOT FOUND,NOT FOUND
1397,19-05,2,3,19,140.86,CP73,P,84.33,845.88
1397,16-23,2,4,16,46.90,CP69,R1,28.04,661.73
1397,18-20,2,4,18,93.57,CP69,P,NOT FOUND,NOT FOUND
1397,19-17,2,3,19,70.13,CP73,P,NOT FOUND,NOT FOUND
1397,19-21,2,3,19,46.30,CP73,P,NOT FOUND,NOT FOUND
1397,20-06,2,4,20,93.53,CP48,P,NOT FOUND,NOT FOUND
1397,20-07,2,4,20,115.97,CP48,P,NOT FOUND,NOT FOUND
1397,20-12,2,4,20,92.52,CP48,P,NOT FOUND,NOT FOUND
1397,18-25,2,4,18,68.82,CP69,P,31.24,68.72
1397,20-20,2,4,20,23.23,IRC,P,NOT FOUND,NOT FOUND
1397,20-17,2,4,20,69.95,CP69,P,NOT FOUND,NOT FOUND
1397,18-10,2,4,18,94.82,CP57,P,NOT FOUND,NOT FOUND
1397,20-26,2,4,20,92.48,CP69,P,NOT FOUND,NOT FOUND
1397,18-11,2,4,18,92.83,CP57,P,NOT FOUND,NOT FOUND
1397,18-14,2,4,18,112.64,CP57,P,NOT FOUND,NOT FOUND
1397,22-03,2,4,22,36.13,CP69,P,NOT FOUND,NOT FOUND
1397,22-07,2,4,22,56.58,CP48,P,NOT FOUND,NOT FOUND
1397,24-03,2,4,24,96.38,CP69,P,NOT FOUND,NOT FOUND
1397,24-06,2,4,24,38.48,CP69,P,NOT FOUND,NOT FOUND
1398,03-10,1,1,03,23.20,CP69,P,72.74,1687.68
1398,05-04,1,1,05,23.24,CP69,P,73.27,1702.70
1398,05-26,1,1,05,23.28,CP69,P,107.25,1724.56
1398,05-03,1,1,05,24.51,CP73,P,57.61,1412.14
1398,05-07,1,1,05,23.30,CP73,P,NOT FOUND,NOT FOUND
1398,05-09,1,1,05,23.74,CP73,P,NOT FOUND,NOT FOUND
1398,05-11,1,1,05,23.41,CP73,P,NOT FOUND,NOT FOUND
1398,05-06,1,1,05,23.40,CP73,P,NOT FOUND,NOT FOUND
1398,05-08,1,1,05,22.55,CP73,P,NOT FOUND,NOT FOUND
1398,05-12,1,1,05,23.65,CP73,P,NOT FOUND,NOT FOUND
1398,05-14,1,1,05,23.15,CP73,P,60.88,80.97
1398,05-13,1,1,05,23.90,CP73,P,NOT FOUND,NOT FOUND
1398,05-22,1,1,05,23.09,CP73,P,NOT FOUND,NOT FOUND
1398,05-23,1,1,05,23.04,CP73,P,NOT FOUND,NOT FOUND
1398,09-10,1,1,09,23.48,CP69,P,61.64,1447.35
1398,09-14,1,1,09,23.72,CP69,P,71.94,1706.42
1398,09-20,1,1,09,23.58,CP69,P,48.82,205.04
1398,09-26,1,1,09,23.60,CP69,P,NOT FOUND,NOT FOUND
1398,09-28,1,1,09,22.39,CP69,P,NOT FOUND,NOT FOUND
1398,11-02,1,1,11,23.37,CP69,P,26.51,619.49
1398,11-08,1,1,11,21.18,CP69,P,28.75,666.48
1398,11-30,1,1,11,9.52,CP69,P,75.28,716.70
1398,13-06,1,1,13,22.79,CP69,P,38.68,881.49
1398,13-08,1,1,13,20.73,CP69,P,22.81,518.38
1398,13-10,1,1,13,22.65,CP69,P,62.52,1291.14
1398,13-14,1,1,13,22.93,CP69,P,NOT FOUND,NOT FOUND
1398,13-16,1,1,13,22.60,CP69,P,NOT FOUND,NOT FOUND
1398,13-24,1,1,13,22.60,CP69,P,NOT FOUND,NOT FOUND
1398,13-28,1,1,13,15.19,CP69,P,NOT FOUND,NOT FOUND
1398,02-03,1,2,02,24.96,CP69,P,76.81,1917.07
1398,02-05,1,2,02,24.70,CP69,P,64.28,1587.63
1398,02-07,1,2,02,21.59,CP69,P,63.99,1381.55
1398,02-09,1,2,02,26.34,CP69,P,71.19,1982.05
1398,04-01,1,2,04,23.76,CP69,P,NOT FOUND,NOT FOUND
1398,04-03,1,2,04,23.41,CP69,P,NOT FOUND,NOT FOUND
1398,04-05,1,2,04,23.73,CP69,P,75.59,1553.43
1398,04-07,1,2,04,23.46,CP69,P,NOT FOUND,NOT FOUND
1398,04-13,1,2,04,23.23,CP69,P,79.74,1852.47
1398,06-01,1,2,06,23.90,CP69,P,NOT FOUND,NOT FOUND
1398,06-03,1,2,06,23.40,CP69,P,55.01,1232.22
1398,06-05,1,2,06,23.09,CP69,P,64.57,1490.91
1398,06-07,1,2,06,18.59,CP69,P,49.36,917.67
1398,06-02,1,2,06,23.94,CP69,P,61.98,1483.76
1398,06-08,1,2,06,22.94,CP69,P,59.91,1374.26
1398,06-12,1,2,06,23.11,CP69,P,57.13,1320.22
1398,06-16,1,2,06,21.79,CP69,P,65.65,1430.46
1398,06-09,1,2,06,19.08,CP69,P,50.33,960.37
1398,06-11,1,2,06,16.90,CP69,P,42.10,711.43
1398,06-13,1,2,06,17.17,CP69,P,50.85,873.11
1398,14-19,1,2,14,13.39,CP69,P,41.57,346.28
1398,14-27,1,2,14,18.82,CP69,P,39.82,749.46
1398,14-28,1,2,14,15.20,CP69,P,37.89,575.98
1398,15-01,2,3,15,19.79,CP69,P,45.49,982.94
1398,15-03,2,3,15,23.14,CP69,P,NOT FOUND,NOT FOUND
1398,15-05,2,3,15,23.40,CP69,P,NOT FOUND,NOT FOUND
1398,15-07,2,3,15,23.60,CP69,P,NOT FOUND,NOT FOUND
1398,17-10,2,3,17,0.00,CP69,P,5.36,23.16
1398,17-12,2,3,17,15.59,CP69,P,16.57,154.79
1398,17-14,2,3,17,23.47,CP69,P,NOT FOUND,NOT FOUND
1398,17-27,2,3,17,19.54,CP69,P,27.81,543.50
1398,17-10,2,3,17,16.00,IRC,P,NOT FOUND,NOT FOUND
1398,17-12,2,3,17,5.30,IRC,P,24.25,24.25
1398,19-23,2,3,19,15.61,CP69,P,17.37,410.14
1398,19-25,2,3,19,23.05,CP69,P,23.29,536.86
1398,24-07,2,4,24,17.49,CP69,P,56.03,839.85
1398,24-11,2,4,24,23.73,CP69,P,32.66,663.98
1398,24-13,2,4,24,19.92,CP69,P,33.36,604.53
1398,24-15,2,4,24,17.29,CP69,P,42.27,675.86
1398,26-18,2,4,26,11.00,CP69,P,17.92,197.09
1398,26-20,2,4,26,9.00,CP69,P,23.20,251.67
1398,05-01,1,1,05,24.52,IRC,R1,77.83,1207.89
1398,05-05,1,1,05,22.42,CP73,R1,NOT FOUND,NOT FOUND
1398,05-10,1,1,05,23.97,CP73,R1,67.24,1423.56
1398,05-18,1,1,05,22.19,CP73,R1,70.54,1565.20
1398,05-20,1,1,05,22.91,CP73,R1,NOT FOUND,NOT FOUND
1398,05-24,1,1,05,23.42,CP73,R1,57.14,698.30
1398,05-27,1,1,05,23.43,CP73,R1,72.01,1651.30
1398,05-28,1,1,05,22.96,CP69,R2,NOT FOUND,NOT FOUND
1398,05-29,1,1,05,23.31,CP57,R2,31.81,575.51
1398,06-15,1,2,06,19.27,IRC,R1,13.89,267.72
1398,06-18,1,2,06,16.67,CP69,R1,15.04,280.82
1398,07-02,1,1,07,24.32,CP69,R1,70.69,1719.16
1398,07-22,1,1,07,2.41,CP69,R1,NOT FOUND,NOT FOUND
1398,07-04,1,1,07,23.54,CP73,R1,36.18,851.73
1398,07-08,1,1,07,24.05,CP73,R1,57.11,1373.38
1398,07-12,1,1,07,22.22,CP73,R1,77.94,1731.81
1398,07-22,1,1,07,9.58,CP73,R2,NOT FOUND,NOT FOUND
1398,07-06,1,1,07,23.22,CP73,R2,49.76,1155.43
1398,07-10,1,1,07,22.98,CP73,R2,44.83,1030.17
1398,07-14,1,1,07,23.28,CP73,R2,NOT FOUND,NOT FOUND
1398,08-15,1,2,08,18.40,CP69,R1,19.63,361.19
1398,08-19,1,2,08,19.39,CP69,R1,51.25,993.82
1398,08-23,1,2,08,20.50,CP69,R1,32.41,664.49
1398,08-17,1,2,08,22.75,CP69,R1,67.46,1534.61
1398,08-25,1,2,08,23.43,CP69,R1,NOT FOUND,NOT FOUND
1398,08-27,1,2,08,22.06,CP69,R1,NOT FOUND,NOT FOUND
1398,09-02,1,1,09,24.48,CP69,R1,18.44,451.52
1398,09-30,1,1,09,14.02,CP69,R1,NOT FOUND,NOT FOUND
1398,09-04,1,1,09,23.68,IRC,R1,22.52,533.18
1398,09-22,1,1,09,23.60,CP48,R2,NOT FOUND,NOT FOUND
1398,11-20,1,1,11,22.69,CP48,R2,NOT FOUND,NOT FOUND
1398,11-04,1,1,11,23.13,IRC,R1,27.34,632.42
1398,11-06,1,1,11,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,11-10,1,1,11,22.44,CP48,R1,14.00,314.27
1398,11-12,1,1,11,16.86,CP48,R1,18.88,214.47
1398,09-06,1,1,09,23.25,CP48,R1,29.37,682.74
1398,11-28,1,1,11,20.02,CP48,R1,19.29,146.04
1398,11-16,1,1,11,22.61,CP69,R1,45.19,1021.80
1398,11-18,1,1,11,22.18,CP69,R1,54.19,1202.04
1398,11-14,1,1,11,22.95,CP73,R2,26.06,598.12
1398,11-22,1,1,11,23.06,CP73,R2,50.78,1170.89
1398,11-24,1,1,11,22.91,CP73,R2,41.96,961.23
1398,11-26,1,1,11,22.85,CP73,R2,46.26,1057.10
1398,12-23,1,2,12,12.76,CP69,R1,28.81,367.61
1398,12-25,1,2,12,0.00,CP69,R1,NOT FOUND,NOT FOUND
1398,12-24,1,2,12,0.00,CP69,R1,NOT FOUND,NOT FOUND
1398,12-26,1,2,12,10.00,CP69,R1,29.73,350.79
1398,12-28,1,2,12,7.00,CP69,R1,24.21,222.76
1398,13-02,1,1,13,21.94,CP69,R1,40.16,921.30
1398,13-04,1,1,13,23.06,CP69,R1,31.85,734.45
1398,13-12,1,1,13,22.83,CP69,R1,44.33,1012.09
1398,13-18,1,1,13,21.94,CP69,R1,107.80,1826.18
1398,13-20,1,1,13,22.19,CP69,R1,NOT FOUND,NOT FOUND
1398,13-26,1,1,13,22.91,CP69,R1,57.27,1312.00
1398,13-22,1,1,13,22.92,CP69,R2,79.85,1794.23
1398,14-01,1,2,14,19.03,CP73,R1,16.44,321.04
1398,14-08,1,2,14,23.74,CP69,R2,23.53,558.61
1398,14-18,1,2,14,22.66,CP73,R2,22.11,500.92
1398,14-20,1,2,14,23.47,CP73,R2,17.02,399.38
1398,14-17,1,2,14,8.00,CP69,R1,28.82,219.05
1398,14-23,1,2,14,23.40,CP69,R1,42.38,991.69
1398,14-25,1,2,14,23.50,CP69,R1,33.31,782.71
1398,14-26,1,2,14,11.50,CP69,R1,17.61,202.48
1398,15-08,2,3,15,23.34,CP48,R1,26.51,618.68
1398,15-14,2,3,15,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,15-09,2,3,15,23.61,CP69,R1,20.94,104.69
1398,15-11,2,3,15,23.44,CP69,R1,46.08,1080.12
1398,15-18,2,3,15,22.44,CP69,R1,35.11,787.94
1398,15-13,2,3,15,23.52,CP69,R2,38.32,901.32
1398,15-15,2,3,15,23.61,CP69,R2,34.77,820.83
1398,15-17,2,3,15,22.76,CP69,R2,53.64,1220.80
1398,15-19,2,3,15,23.62,CP69,R2,47.41,1119.82
1398,15-21,2,3,15,23.65,CP69,R2,25.34,599.23
1398,15-23,2,3,15,23.88,CP69,R2,43.22,1032.09
1398,15-25,2,3,15,23.33,CP69,R2,28.89,674.10
1398,15-27,2,3,15,15.52,CP69,R2,56.49,876.77
1398,15-20,2,3,15,23.10,CP48,R1,18.43,132.71
1398,15-22,2,3,15,23.58,CP48,R1,NOT FOUND,NOT FOUND
1398,15-24,2,3,15,23.64,CP48,R1,24.11,570.05
1398,15-12,2,3,15,10.00,CP73,R2,11.96,161.43
1398,15-16,2,3,15,23.35,CP73,R2,16.28,380.13
1398,15-26,2,3,15,23.64,CP73,R2,27.77,420.42
1398,15-28,2,3,15,16.09,CP73,R2,69.23,333.02
1398,16-02,2,4,16,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,16-04,2,4,16,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,16-06,2,4,16,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,16-03,2,4,16,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,16-05,2,4,16,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,16-07,2,4,16,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,16-09,2,4,16,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,16-11,2,4,16,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,16-13,2,4,16,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,16-14,2,4,16,0.00,IRC,R1,NOT FOUND,NOT FOUND
1398,16-15,2,4,16,22.35,CP69,R2,26.39,589.75
1398,16-23,2,4,16,23.60,CP69,R2,7.13,168.18
1398,16-24,2,4,16,23.24,CP69,R2,37.99,882.81
1398,16-26,2,4,16,23.13,CP69,R2,36.61,846.82
1398,16-18,2,4,16,0.00,CP73,R2,NOT FOUND,NOT FOUND
1398,16-20,2,4,16,0.00,CP69,R1,NOT FOUND,NOT FOUND
1398,17-11,2,3,17,22.72,CP73,R1,36.28,824.31
1398,17-13,2,3,17,19.93,CP73,R1,34.56,775.21
1398,17-16,2,3,17,19.45,CP69,R1,22.20,409.64
1398,17-17,2,3,17,0.00,IRC,R1,NOT FOUND,NOT FOUND
1398,17-19,2,3,17,15.10,CP48,R1,18.45,315.49
1398,17-21,2,3,17,12.76,CP48,R1,21.82,322.04
1398,17-23,2,3,17,23.44,CP48,R1,32.54,521.98
1398,17-25,2,3,17,16.24,CP48,R1,20.73,263.01
1398,18-03,2,4,18,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,18-05,2,4,18,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,18-06,2,4,18,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,18-09,2,4,18,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,18-11,2,4,18,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,18-13,2,4,18,0.00,CP48,R1,NOT FOUND,NOT FOUND
1398,19-03,2,3,19,16.31,CP73,R1,25.90,448.29
1398,19-05,2,3,19,10.30,CP73,R1,26.38,337.60
1398,19-09,2,3,19,16.90,CP69,R1,21.99,401.61
1398,19-11,2,3,19,16.00,CP69,R1,22.05,388.31
1398,19-13,2,3,19,15.00,CP69,R1,22.82,401.16
1398,19-17,2,3,19,0.00,CP69,R1,NOT FOUND,NOT FOUND
1398,19-21,2,3,19,21.25,CP69,R1,NOT FOUND,NOT FOUND
1398,21-12,2,3,21,22.00,CP73,R1,9.16,201.42
1398,21-15,2,3,21,19.01,CP73,R1,10.04,231.00
1398,21-17,2,3,21,11.85,CP73,R1,31.36,371.56
1398,01-18,1,1,01,22.40,CP69,R6,58.65,1313.85
1398,01-20,1,1,01,23.32,CP69,R6,41.31,963.37
1398,01-24,1,1,01,23.87,CP69,R6,43.89,1047.65
1398,01-26,1,1,01,24.42,CP69,R6,66.45,1357.00
1398,01-28,1,1,01,22.65,CP69,R6,89.43,1667.87
1398,01-30,1,1,01,23.11,CP69,R6,101.70,1943.54
1398,01-32,1,1,01,22.40,CP69,R6,83.55,1871.61
1398,02-01,1,2,02,24.61,CP48,R6,31.04,651.92
1398,02-11,1,2,02,25.26,CP48,R6,26.29,276.08
1398,02-13,1,2,02,24.44,CP48,R6,43.54,1064.15
1398,02-19,1,2,02,24.59,CP69,R5,34.05,837.32
1398,02-21,1,2,02,25.07,CP69,R5,29.61,742.33
1398,02-35,1,2,02,24.93,CP69,R5,62.51,1308.33
1398,02-37,1,2,02,11.86,CP69,R5,42.80,507.56
1398,02-17,1,2,02,23.28,CP69,R6,50.59,1177.76
1398,02-23,1,2,02,24.56,CP69,R6,28.34,695.96
1398,02-25,1,2,02,24.96,CP69,R6,24.75,617.67
1398,02-27,1,2,02,24.94,CP69,R6,25.49,635.64
1398,02-29,1,2,02,25.01,CP69,R6,29.67,742.13
1398,02-31,1,2,02,24.45,CP69,R6,31.17,762.08
1398,02-33,1,2,02,24.94,CP69,R3,54.36,1355.77
1398,02-37,1,2,02,4.63,CP69,R3,106.17,491.55
1398,02-39,1,2,02,14.43,CP69,R3,69.61,1004.45
1398,03-08,1,1,03,22.47,CP69,R6,56.38,1266.88
1398,03-12,1,1,03,23.38,CP69,R6,52.14,1219.14
1398,03-14,1,1,03,23.08,CP69,R6,41.50,957.84
1398,03-22,1,1,03,22.63,CP69,R6,59.44,1345.04
1398,03-16,1,1,03,23.14,CP69,R6,81.44,1884.49
1398,03-18,1,1,03,22.47,CP69,R6,50.92,1144.27
1398,03-24,1,1,03,23.28,CP69,R6,57.78,1345.17
1398,03-26,1,1,03,23.00,CP69,R6,43.33,996.61
1398,03-30,1,1,03,22.79,CP69,R6,62.26,1418.82
1398,03-32,1,1,03,22.73,CP69,R6,82.96,1885.59
1398,03-20,1,1,03,23.61,CP69,R5,50.04,1181.44
1398,03-28,1,1,03,20.24,CP69,R5,62.30,1261.02
1398,02-15,1,2,02,22.86,CP48,R5,27.12,619.99
1398,04-09,1,2,04,23.45,CP48,R5,24.54,575.55
1398,04-11,1,2,04,23.60,CP48,R5,26.69,368.90
1398,04-15,1,2,04,16.18,CP48,R5,21.26,343.97
1398,04-17,1,2,04,23.01,CP69,R5,21.58,496.53
1398,04-19,1,2,04,23.82,CP69,R5,45.06,1073.40
1398,04-21,1,2,04,9.36,CP69,R5,39.37,368.48
1398,04-33,1,2,04,13.90,CP69,R5,65.20,906.29
1398,04-23,1,2,04,8.06,CP69,R6,44.89,361.79
1398,04-25,1,2,04,7.21,CP69,R6,55.20,398.02
1398,04-27,1,2,04,7.99,CP69,R6,66.53,531.61
1398,04-29,1,2,04,12.36,CP69,R6,47.37,585.49
1398,04-31,1,2,04,11.24,CP69,R6,40.52,455.40
1398,04-35,1,2,04,14.64,CP69,R6,58.60,857.91
1398,04-37,1,2,04,10.16,CP69,R6,59.06,600.08
1398,05-02,1,1,05,23.26,CP69,R7,60.01,1395.81
1398,05-15,1,1,05,22.72,CP73,R5,53.02,1204.70
1398,05-19,1,1,05,22.89,CP73,R5,54.91,1256.99
1398,05-21,1,1,05,14.42,CP73,R5,28.52,411.20
1398,05-25,1,1,05,23.96,CP69,R6,67.19,1609.77
1398,09-08,1,1,09,23.47,CP69,R7,43.42,1019.05
1398,09-16,1,1,09,22.82,CP48,R6,26.33,600.92
1398,09-18,1,1,09,23.21,CP48,R6,30.60,710.28
1398,09-24,1,1,09,23.77,CP48,R6,32.99,784.10
1398,09-32,1,1,09,14.26,CP48,R3,NOT FOUND,NOT FOUND
1398,12-27,1,2,12,20.61,CP69,R6,22.87,494.21
1398,16-16,2,4,16,22.48,CP69,R3,24.37,486.97
1398,16-17,2,4,16,23.05,CP69,R3,49.79,1147.60
1398,16-21,2,4,16,23.82,CP69,R3,43.20,1028.98
1398,16-28,2,4,16,9.23,CP69,R3,34.59,319.23
1398,19-24,2,3,19,8.00,CP73,R5,12.99,106.75
1398,19-26,2,3,19,10.00,CP73,R5,7.11,88.66
1398,21-04,2,3,21,12.00,CP69,R7,6.97,111.51
1398,21-11,2,3,21,12.00,CP69,R7,16.46,234.41
1398,22-11,2,4,22,7.66,CP73,R3,9.83,66.47
1398,22-13,2,4,22,7.68,CP73,R3,27.27,209.46
1398,22-15,2,4,22,8.35,CP69,R3,30.34,253.31
1398,22-17,2,4,22,7.93,CP69,R3,26.79,212.42
1398,22-19,2,4,22,7.01,CP69,R3,35.89,251.62
1398,22-21,2,4,22,5.16,CP69,R3,35.68,184.10
1398,25-09,2,3,25,25.30,CP69,R5,45.19,836.05
1398,25-11,2,3,25,27.90,CP69,R5,25.67,536.53
1398,25-03,2,3,25,13.74,CP69,R6,19.42,266.86
1398,25-05,2,3,25,21.82,CP69,R6,21.56,470.54
1398,25-07,2,3,25,22.89,CP69,R6,41.06,816.68
1398,25-13,2,3,25,30.70,CP69,R6,26.71,820.04
1398,25-15,2,3,25,19.25,CP69,R6,26.74,445.17
1400,01-18,1,1,01,22.40,CP69,R8,54.61,1223.28
1400,01-20,1,1,01,23.32,CP69,P,73.15,1530.21
1400,01-22,1,1,01,22.73,CP69,R1,75.78,1571.00
1400,01-24,1,1,01,22.37,CP69,P,62.40,1395.81
1400,01-26,1,1,01,24.42,CP69,R8,53.60,1308.91
1400,01-28,1,1,01,22.65,CP69,R8,60.73,1375.43
1400,01-30,1,1,01,23.11,CP69,R8,78.64,1817.47
1400,01-32,1,1,01,22.40,CP69,R8,74.86,1676.97
1400,02-01,1,2,02,24.61,CP48,R8,35.11,864.04
1400,02-03,1,2,02,24.96,CP69,R2,51.78,1292.50
1400,02-05,1,2,02,24.70,CP69,R2,35.08,866.41
1400,02-07,1,2,02,21.59,CP69,R2,45.53,982.93
1400,02-09,1,2,02,26.53,CP69,R2,39.90,1058.58
1400,02-09,1,2,02,1.31,CP69,P,49.21,64.46
1400,02-11,1,2,02,0.00,CP48,R8,NOT FOUND,NOT FOUND
1400,02-13,1,2,02,0.00,CP48,R8,NOT FOUND,NOT FOUND
1400,02-15,1,2,02,0.00,CP48,R7,NOT FOUND,NOT FOUND
1400,02-17,1,2,02,0.00,CP69,R8,NOT FOUND,NOT FOUND
1400,02-19,1,2,02,24.59,CP69,P,63.13,1552.26
1400,02-21,1,2,02,25.07,CP69,P,51.92,1301.59
1400,02-23,1,2,02,24.56,CP69,P,73.48,1804.61
1400,02-25,1,2,02,24.96,CP69,P,58.56,1461.58
1400,02-27,1,2,02,24.94,CP69,P,65.25,1627.40
1400,02-29,1,2,02,25.01,CP69,P,84.87,1197.57
1400,02-31,1,2,02,24.45,CP69,P,87.87,1911.22
1400,02-33,1,2,02,0.00,CP69,R5,NOT FOUND,NOT FOUND
1400,02-35,1,2,02,0.00,CP69,R7,NOT FOUND,NOT FOUND
1400,02-37,1,2,02,0.00,CP69,R5,NOT FOUND,NOT FOUND
1400,02-37,1,2,02,0.00,CP69,R7,NOT FOUND,NOT FOUND
1400,02-39,1,2,02,0.00,CP69,R5,NOT FOUND,NOT FOUND
1400,03-08,1,1,03,15.47,CP69,R8,55.09,852.17
1400,03-08,1,1,03,7.00,CP69,P,58.16,407.11
1400,03-10,1,1,03,23.20,CP69,R2,53.07,1231.32
1400,03-12,1,1,03,23.38,CP69,P,73.07,1708.41
1400,03-14,1,1,03,23.08,CP69,P,92.31,2130.58
1400,03-16,1,1,03,23.14,CP69,R8,63.96,1480.04
1400,03-18,1,1,03,22.47,CP69,P,107.43,2413.84
1400,03-20,1,1,03,23.61,CP69,P,97.03,2290.94
1400,03-22,1,1,03,0.00,CP69,R8,NOT FOUND,NOT FOUND
1400,03-24,1,1,03,23.28,CP69,P,56.09,1305.81
1400,03-26,1,1,03,23.00,CP69,P,74.38,110.08
1400,03-28,1,1,03,0.00,CP69,R7,NOT FOUND,NOT FOUND
1400,03-30,1,1,03,22.79,CP69,R8,69.02,1573.04
1400,03-32,1,1,03,22.73,CP69,R8,59.97,1363.02
1400,04-01,1,2,04,23.76,CP69,R2,38.67,918.74
1400,04-03,1,2,04,23.41,CP69,R2,44.35,1038.35
1400,04-05,1,2,04,23.73,CP69,R2,34.16,810.54
1400,04-07,1,2,04,23.46,CP69,R2,30.42,713.75
